stargazers,openissues,closedissues,forkCount,pullRequests,commitnum,watchers,diskUsage_kb,readme_bytes,releases,projects,milestones,deployments,issuelabels,repositoryTopics,descr_len,hasUrl,hasLicense,hasWiki,hasIssue,created,updated
34.0,0.0,0.0,9.0,58.0,415.0,70.0,2727.0,2629.0,0.0,0.0,0.0,0.0,7.0,0.0,215.0,0.0,0.0,1.0,1.0,1433338448.0,1578578791.0
33.0,3.0,3.0,0.0,110.0,66.0,3.0,1258.0,14718.0,1.0,0.0,0.0,31.0,10.0,5.0,37.0,1.0,1.0,0.0,1.0,1433344107.0,1581171645.0
1.0,15.0,13.0,2.0,8.0,418.0,10.0,257.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,28.0,0.0,0.0,1.0,1.0,1433301990.0,1581972061.0
1.0,9.0,16.0,28.0,19.0,63.0,35.0,64.0,10800.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1433360823.0,1581438671.0
31.0,1.0,3.0,9.0,6.0,81.0,4.0,103.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,41.0,0.0,1.0,1.0,1.0,1433327437.0,1581548967.0
29.0,33.0,41.0,17.0,23.0,1064.0,17.0,1068.0,5540.0,3.0,0.0,0.0,0.0,7.0,0.0,66.0,0.0,1.0,1.0,1.0,1433361595.0,1581757761.0
27.0,2.0,78.0,67.0,81.0,2007.0,33.0,2699.0,19733.0,70.0,0.0,0.0,0.0,14.0,3.0,46.0,0.0,1.0,1.0,1.0,1433354514.0,1581642091.0
22.0,1.0,0.0,5.0,3.0,35.0,21.0,43.0,4368.0,1.0,0.0,0.0,0.0,7.0,0.0,78.0,0.0,0.0,1.0,1.0,1433365406.0,1581691447.0
21.0,9.0,33.0,70.0,63.0,0.0,16.0,67703.0,0.0,3.0,0.0,1.0,82.0,20.0,6.0,0.0,1.0,0.0,1.0,1.0,1433340587.0,1581680118.0
20.0,0.0,0.0,6.0,2.0,329.0,7.0,3223.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,1.0,0.0,0.0,0.0,1433351088.0,1580155916.0
19.0,0.0,0.0,0.0,0.0,145.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,53.0,1.0,1.0,1.0,1.0,1433317608.0,1580401543.0
19.0,0.0,8.0,7.0,45.0,0.0,19.0,12456.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,1.0,1433348967.0,1581544923.0
17.0,7.0,63.0,18.0,58.0,375.0,63.0,572.0,0.0,8.0,0.0,8.0,0.0,22.0,0.0,72.0,1.0,1.0,0.0,1.0,1433344728.0,1578516602.0
16.0,6.0,17.0,8.0,21.0,612.0,12.0,8990.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,41.0,1.0,1.0,1.0,1.0,1433317270.0,1581696859.0
11.0,3.0,37.0,6.0,5.0,590.0,19.0,6439.0,12812.0,3.0,1.0,0.0,0.0,5.0,5.0,50.0,0.0,0.0,1.0,1.0,1433367338.0,1581535857.0
16.0,0.0,1.0,4.0,0.0,39.0,3.0,668.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,1.0,1.0,1.0,1433363781.0,1580748317.0
15.0,21.0,21.0,21.0,112.0,2384.0,16.0,17547.0,11237.0,0.0,2.0,1.0,24.0,8.0,0.0,27.0,0.0,1.0,1.0,1.0,1433367625.0,1580309884.0
14.0,0.0,0.0,6.0,1.0,55.0,3.0,154.0,2167.0,0.0,0.0,0.0,0.0,7.0,3.0,55.0,0.0,1.0,1.0,1.0,1433343613.0,1581291475.0
13.0,0.0,3.0,0.0,0.0,269.0,5.0,2615.0,29893.0,3.0,0.0,0.0,0.0,7.0,0.0,121.0,0.0,0.0,1.0,1.0,1433318846.0,1581858022.0
7.0,52.0,213.0,6.0,233.0,1429.0,9.0,89553.0,5967.0,7.0,6.0,4.0,57.0,14.0,8.0,0.0,0.0,1.0,1.0,1.0,1433356085.0,1578748740.0
6.0,0.0,0.0,0.0,0.0,34.0,1.0,1309.0,3124.0,0.0,0.0,0.0,0.0,7.0,8.0,31.0,0.0,1.0,1.0,1.0,1433297102.0,1578004931.0
5.0,0.0,0.0,2.0,0.0,354.0,1.0,12425.0,1042.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,0.0,1.0,1.0,1.0,1433344919.0,1578761824.0
5.0,0.0,0.0,0.0,0.0,3.0,1.0,425.0,66.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,1.0,1.0,1.0,1.0,1433371677.0,1578936554.0
4.0,0.0,1.0,3.0,3.0,157.0,5.0,687.0,4021.0,33.0,0.0,0.0,0.0,9.0,0.0,79.0,0.0,1.0,1.0,1.0,1433310850.0,1578932463.0
4.0,0.0,0.0,13.0,10.0,0.0,12.0,14618.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,32.0,0.0,0.0,0.0,0.0,1434524406.0,1580663927.0
1.0,0.0,14.0,27.0,30.0,72.0,34.0,41.0,10080.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1434573741.0,1581388343.0
4.0,10.0,7.0,0.0,3.0,609.0,2.0,3380.0,2551.0,0.0,0.0,0.0,0.0,10.0,7.0,69.0,0.0,0.0,1.0,1.0,1433310484.0,1581884757.0
3.0,3.0,0.0,1.0,1.0,12.0,8.0,12114.0,1927.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,1.0,1.0,1.0,1.0,1433345178.0,1579009427.0
2.0,0.0,0.0,1.0,0.0,424.0,2.0,3283.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,7.0,1.0,1.0,1.0,1.0,1433313363.0,1578670811.0
2.0,0.0,0.0,4.0,8.0,76.0,7.0,2139.0,67.0,0.0,0.0,0.0,0.0,7.0,0.0,52.0,0.0,1.0,1.0,0.0,1433350939.0,1581034139.0
2.0,0.0,0.0,1.0,0.0,649.0,2.0,1102.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,39.0,0.0,1.0,1.0,1.0,1433371798.0,1579280706.0
2.0,5.0,6.0,3.0,7.0,110.0,6.0,158.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,45.0,0.0,1.0,1.0,1.0,1433309190.0,1578961889.0
2.0,0.0,3.0,1.0,141.0,156.0,30.0,1322.0,1619.0,1.0,0.0,0.0,0.0,9.0,0.0,33.0,0.0,1.0,0.0,1.0,1433303510.0,1579306941.0
1.0,31.0,99.0,0.0,33.0,1069.0,1.0,12080.0,2246.0,0.0,0.0,0.0,0.0,11.0,0.0,111.0,1.0,0.0,1.0,1.0,1433346597.0,1578504390.0
1.0,0.0,0.0,2.0,2.0,8.0,1.0,74.0,1445.0,0.0,0.0,0.0,0.0,7.0,0.0,195.0,0.0,0.0,0.0,0.0,1433328241.0,1581775221.0
1.0,0.0,0.0,0.0,4.0,139.0,0.0,201373.0,0.0,0.0,0.0,0.0,71.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,1433947459.0,1581276707.0
1.0,0.0,0.0,2.0,0.0,137.0,1.0,410.0,224.0,0.0,0.0,0.0,38.0,7.0,0.0,10.0,1.0,0.0,1.0,1.0,1433908190.0,1578107873.0
1.0,0.0,0.0,1.0,1.0,18.0,1.0,34.0,2189.0,0.0,0.0,0.0,0.0,7.0,0.0,44.0,0.0,0.0,0.0,1.0,1433918224.0,1579096517.0
1.0,15.0,21.0,2.0,10.0,246.0,8.0,21287.0,2894.0,5.0,0.0,0.0,14.0,11.0,1.0,52.0,0.0,1.0,1.0,1.0,1433334322.0,1578598798.0
1.0,0.0,0.0,0.0,0.0,2.0,1.0,350.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,315.0,0.0,0.0,0.0,0.0,1433357032.0,1580167893.0
1.0,0.0,0.0,6.0,61.0,2543.0,1.0,25488.0,538.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1433316980.0,1581941399.0
23022.0,591.0,10775.0,8477.0,5513.0,5521.0,1209.0,39716.0,13366.0,250.0,0.0,18.0,0.0,67.0,4.0,20.0,1.0,1.0,1.0,1.0,1433447377.0,1581972106.0
3282.0,41.0,343.0,355.0,331.0,722.0,71.0,1989.0,9454.0,43.0,5.0,3.0,0.0,15.0,6.0,54.0,1.0,1.0,1.0,1.0,1433390613.0,1581955272.0
1540.0,74.0,257.0,424.0,341.0,2663.0,185.0,94620.0,8434.0,76.0,2.0,1.0,0.0,15.0,14.0,72.0,0.0,1.0,0.0,1.0,1433380771.0,1581978136.0
1432.0,180.0,2146.0,333.0,1602.0,5127.0,111.0,39365.0,8675.0,24.0,0.0,24.0,0.0,9.0,3.0,51.0,1.0,1.0,1.0,1.0,1433404065.0,1581911114.0
1271.0,54.0,453.0,410.0,56.0,407.0,76.0,3613.0,3981.0,12.0,0.0,11.0,0.0,15.0,6.0,42.0,1.0,1.0,1.0,1.0,1433431857.0,1581884030.0
5.0,0.0,1.0,2.0,2.0,40.0,1.0,25.0,1525.0,0.0,0.0,1.0,0.0,7.0,0.0,27.0,0.0,0.0,1.0,1.0,1434021683.0,1578083859.0
5.0,0.0,0.0,3.0,0.0,438.0,3.0,438.0,978.0,0.0,0.0,0.0,0.0,7.0,2.0,62.0,0.0,0.0,1.0,1.0,1433994748.0,1581432884.0
1231.0,0.0,150.0,45.0,179.0,639.0,21.0,1654.0,2740.0,85.0,0.0,3.0,0.0,16.0,4.0,33.0,1.0,1.0,1.0,1.0,1433454511.0,1581945454.0
1180.0,87.0,62.0,221.0,61.0,110.0,34.0,13595.0,18472.0,9.0,0.0,0.0,0.0,8.0,4.0,77.0,1.0,0.0,0.0,1.0,1433433502.0,1581855305.0
1045.0,30.0,870.0,126.0,64.0,2214.0,62.0,13534.0,1563.0,60.0,0.0,0.0,0.0,24.0,0.0,65.0,1.0,0.0,1.0,1.0,1433422711.0,1581971209.0
964.0,124.0,229.0,185.0,156.0,356.0,64.0,5420.0,3915.0,4.0,2.0,6.0,35.0,26.0,4.0,32.0,1.0,0.0,1.0,1.0,1433394550.0,1581841526.0
865.0,1.0,225.0,134.0,673.0,643.0,23.0,4763.0,3063.0,8.0,0.0,0.0,15.0,18.0,8.0,43.0,1.0,1.0,1.0,1.0,1433436409.0,1581946863.0
721.0,31.0,158.0,71.0,352.0,1750.0,29.0,3225.0,2986.0,15.0,0.0,21.0,188.0,15.0,0.0,135.0,0.0,1.0,0.0,1.0,1433415762.0,1581902139.0
579.0,15.0,122.0,65.0,109.0,2035.0,58.0,3968.0,3368.0,12.0,0.0,1.0,0.0,8.0,10.0,95.0,1.0,1.0,1.0,1.0,1433390728.0,1581853749.0
489.0,33.0,139.0,96.0,129.0,429.0,29.0,673.0,18882.0,12.0,1.0,4.0,0.0,10.0,5.0,56.0,0.0,0.0,0.0,1.0,1433402070.0,1581952495.0
447.0,62.0,43.0,383.0,246.0,759.0,157.0,13024.0,10481.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1433437076.0,1581953082.0
359.0,7.0,23.0,48.0,29.0,125.0,14.0,76.0,12210.0,10.0,0.0,0.0,0.0,8.0,3.0,90.0,0.0,0.0,1.0,1.0,1433394751.0,1581620446.0
331.0,5.0,16.0,16.0,69.0,157.0,83.0,154.0,4645.0,17.0,0.0,0.0,0.0,7.0,5.0,52.0,0.0,1.0,1.0,1.0,1433424324.0,1580856657.0
162.0,0.0,0.0,71.0,185.0,417.0,51.0,12266.0,20850.0,12.0,0.0,0.0,0.0,7.0,0.0,52.0,0.0,0.0,0.0,0.0,1433419934.0,1581598130.0
146.0,84.0,46.0,209.0,57.0,198.0,18.0,825.0,5874.0,24.0,0.0,9.0,0.0,7.0,0.0,43.0,0.0,0.0,1.0,1.0,1433441041.0,1581703756.0
73.0,11.0,274.0,41.0,45.0,1280.0,24.0,88354.0,1086.0,0.0,0.0,0.0,0.0,44.0,3.0,19.0,0.0,0.0,1.0,1.0,1433425312.0,1581961379.0
314.0,0.0,0.0,302.0,201.0,795.0,49.0,20728.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,50.0,0.0,1.0,0.0,0.0,1433444380.0,1581495546.0
309.0,0.0,5.0,80.0,2.0,664.0,99.0,40470.0,87.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,1.0,1.0,1.0,1433425029.0,1581693306.0
277.0,0.0,3.0,89.0,20.0,132.0,17.0,85.0,2466.0,0.0,0.0,0.0,0.0,7.0,3.0,47.0,1.0,1.0,1.0,1.0,1433443375.0,1581942148.0
260.0,0.0,7.0,21.0,23.0,89.0,11.0,1987.0,2823.0,2.0,0.0,0.0,0.0,7.0,4.0,42.0,0.0,1.0,1.0,1.0,1433430687.0,1581890166.0
218.0,0.0,0.0,76.0,823.0,4092.0,155.0,11645.0,6189.0,38.0,0.0,0.0,0.0,10.0,0.0,64.0,0.0,1.0,0.0,0.0,1433408420.0,1581088139.0
208.0,12.0,136.0,59.0,10.0,182.0,31.0,6754.0,5388.0,37.0,0.0,0.0,0.0,7.0,0.0,82.0,1.0,0.0,0.0,1.0,1433426837.0,1579947536.0
158.0,1.0,23.0,83.0,7.0,0.0,27.0,1571.0,0.0,0.0,0.0,0.0,54.0,7.0,0.0,33.0,1.0,0.0,0.0,1.0,1433397058.0,1580142877.0
154.0,0.0,5.0,34.0,4.0,41.0,9.0,1337.0,2337.0,0.0,0.0,0.0,0.0,7.0,0.0,39.0,0.0,1.0,1.0,1.0,1433431132.0,1581763891.0
126.0,0.0,31.0,25.0,173.0,459.0,27.0,502.0,8243.0,19.0,0.0,1.0,0.0,6.0,7.0,61.0,0.0,1.0,0.0,1.0,1433449284.0,1581063338.0
7.0,0.0,0.0,3.0,0.0,65.0,2.0,70.0,3504.0,0.0,0.0,0.0,0.0,7.0,4.0,52.0,0.0,0.0,1.0,1.0,1434115903.0,1578747508.0
6.0,0.0,0.0,1.0,0.0,4.0,1.0,12.0,1779.0,0.0,0.0,0.0,0.0,7.0,4.0,67.0,0.0,0.0,1.0,0.0,1434069950.0,1581720199.0
5.0,91.0,0.0,0.0,0.0,24.0,2.0,23069.0,0.0,0.0,0.0,0.0,405.0,92.0,0.0,14.0,1.0,0.0,1.0,1.0,1434107058.0,1581325628.0
97.0,138.0,876.0,50.0,1232.0,1467.0,19.0,6274.0,2106.0,192.0,2.0,55.0,0.0,53.0,3.0,89.0,1.0,1.0,1.0,1.0,1433437013.0,1581953390.0
88.0,60.0,98.0,28.0,88.0,548.0,23.0,16168.0,4359.0,5.0,0.0,8.0,0.0,15.0,0.0,25.0,0.0,1.0,1.0,1.0,1433405834.0,1581863825.0
72.0,0.0,0.0,31.0,25.0,167.0,23.0,134.0,10707.0,11.0,0.0,0.0,0.0,7.0,0.0,19.0,1.0,1.0,1.0,0.0,1433436137.0,1581655086.0
63.0,0.0,37.0,6.0,65.0,276.0,3.0,600.0,0.0,19.0,0.0,1.0,0.0,10.0,6.0,65.0,1.0,1.0,1.0,1.0,1433416407.0,1581767877.0
57.0,5.0,0.0,43.0,60.0,70.0,23.0,1406.0,2631.0,0.0,0.0,0.0,1.0,9.0,0.0,54.0,1.0,1.0,0.0,1.0,1433446875.0,1580159836.0
56.0,0.0,0.0,53.0,517.0,771.0,66.0,1381.0,295.0,15.0,0.0,1.0,0.0,7.0,0.0,65.0,1.0,1.0,0.0,0.0,1433437156.0,1581786004.0
56.0,7.0,49.0,21.0,78.0,337.0,6.0,10843.0,1347.0,0.0,0.0,0.0,0.0,9.0,6.0,58.0,1.0,1.0,1.0,1.0,1433381665.0,1581482062.0
16502.0,0.0,73.0,18.0,906.0,1690.0,824.0,1301.0,32823.0,0.0,0.0,0.0,0.0,9.0,5.0,35.0,0.0,0.0,1.0,1.0,1434219917.0,1581969559.0
1.0,0.0,0.0,1.0,0.0,15.0,1.0,25.0,1245.0,6.0,0.0,0.0,0.0,7.0,0.0,64.0,0.0,0.0,0.0,1.0,1434275219.0,1581977618.0
1.0,0.0,0.0,0.0,0.0,42.0,1.0,15585.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1434708260.0,1577880126.0
1.0,0.0,0.0,2.0,0.0,157.0,3.0,99.0,95.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,1.0,0.0,0.0,0.0,1434728167.0,1581325614.0
54.0,1.0,26.0,25.0,15.0,331.0,5.0,627.0,16380.0,21.0,0.0,0.0,67.0,7.0,5.0,69.0,1.0,1.0,1.0,1.0,1433406649.0,1580706931.0
52.0,4.0,34.0,41.0,60.0,1799.0,15.0,897881.0,2283.0,0.0,0.0,0.0,0.0,11.0,0.0,66.0,0.0,1.0,1.0,1.0,1433460991.0,1581407959.0
49.0,2.0,0.0,6.0,1.0,126.0,14.0,363.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,36.0,1.0,0.0,1.0,1.0,1433395255.0,1578327391.0
48.0,13.0,11.0,7.0,33.0,123.0,3.0,110.0,2216.0,6.0,0.0,0.0,0.0,2.0,0.0,58.0,0.0,1.0,0.0,1.0,1433439268.0,1581173366.0
44.0,0.0,9.0,4.0,3.0,377.0,4.0,27749.0,1531.0,0.0,0.0,0.0,157.0,7.0,3.0,34.0,1.0,1.0,0.0,1.0,1433433074.0,1581419379.0
40.0,0.0,0.0,48.0,100.0,2287.0,49.0,1900763.0,3011.0,0.0,0.0,0.0,1244.0,7.0,0.0,42.0,1.0,0.0,0.0,0.0,1433455790.0,1581725920.0
39.0,1.0,0.0,3.0,0.0,26.0,1.0,36.0,1463.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,1.0,0.0,1.0,1.0,1433420956.0,1579208014.0
36.0,8.0,39.0,90.0,150.0,371.0,40.0,557.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,74.0,0.0,1.0,1.0,1.0,1433423402.0,1578801284.0
34.0,0.0,1.0,11.0,28.0,1.0,2.0,863.0,681.0,0.0,0.0,0.0,1.0,8.0,0.0,84.0,0.0,0.0,1.0,1.0,1433451246.0,1580878059.0
31.0,234.0,325.0,15.0,61.0,751.0,17.0,65238.0,567.0,14.0,6.0,0.0,0.0,26.0,0.0,25.0,1.0,0.0,0.0,1.0,1433443861.0,1581752611.0
27.0,0.0,0.0,171.0,747.0,2210.0,17.0,34313.0,3897.0,0.0,0.0,0.0,0.0,7.0,2.0,51.0,1.0,0.0,0.0,0.0,1433446140.0,1581690579.0
26.0,38.0,62.0,30.0,148.0,611.0,72.0,6097.0,1253.0,3.0,0.0,4.0,84.0,8.0,0.0,15.0,1.0,0.0,1.0,1.0,1433414110.0,1581629556.0
34.0,11.0,124.0,12.0,109.0,1512.0,11.0,44456.0,8615.0,15.0,0.0,10.0,0.0,15.0,13.0,64.0,1.0,1.0,1.0,1.0,1433410667.0,1579874569.0
30.0,11.0,21.0,53.0,109.0,492.0,25.0,1237.0,3008.0,0.0,0.0,0.0,9.0,8.0,0.0,46.0,1.0,1.0,0.0,1.0,1433397049.0,1581716052.0
27.0,0.0,3.0,8.0,1.0,73.0,5.0,1555.0,1752.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,1.0,0.0,1.0,1.0,1433399203.0,1580591515.0
25.0,1.0,2.0,8.0,1.0,31.0,3.0,69.0,933.0,0.0,0.0,0.0,0.0,7.0,4.0,26.0,0.0,1.0,1.0,1.0,1433379587.0,1579865744.0
21.0,4.0,4.0,3.0,2.0,159.0,3.0,3264.0,552.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,1.0,1.0,1.0,1433459845.0,1581801050.0
19.0,25.0,110.0,10.0,24.0,455.0,22.0,1633.0,2529.0,15.0,0.0,13.0,0.0,20.0,8.0,28.0,1.0,1.0,1.0,1.0,1433423488.0,1578871549.0
16.0,13.0,60.0,13.0,48.0,168.0,21.0,4188.0,4319.0,12.0,0.0,2.0,0.0,13.0,0.0,42.0,0.0,1.0,1.0,1.0,1433377318.0,1581613477.0
13.0,40.0,48.0,1.0,0.0,495.0,4.0,3793.0,2409.0,0.0,0.0,0.0,0.0,7.0,0.0,55.0,1.0,1.0,1.0,1.0,1433454383.0,1581759925.0
4.0,3.0,3.0,21.0,298.0,1427.0,2.0,14814.0,55.0,0.0,0.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,1.0,1.0,1434310819.0,1581478590.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,27369.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1434292346.0,1581957209.0
10.0,9.0,11.0,9.0,22.0,114.0,48.0,335.0,1253.0,0.0,0.0,1.0,0.0,43.0,0.0,30.0,0.0,1.0,1.0,1.0,1433432778.0,1580934275.0
9.0,13.0,57.0,9.0,16.0,1221.0,10.0,1894.0,0.0,36.0,0.0,0.0,0.0,11.0,0.0,76.0,1.0,1.0,1.0,1.0,1433423389.0,1581668880.0
8.0,0.0,1.0,4.0,0.0,23.0,3.0,890.0,1331.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,0.0,1.0,1.0,1433449035.0,1580791711.0
7.0,1.0,3.0,0.0,4.0,120.0,9.0,343.0,981.0,1.0,0.0,1.0,0.0,11.0,0.0,39.0,0.0,1.0,0.0,1.0,1433411548.0,1581026819.0
6.0,1.0,1.0,1.0,0.0,116.0,2.0,8016.0,6228.0,0.0,0.0,0.0,0.0,7.0,0.0,61.0,0.0,0.0,1.0,1.0,1433429109.0,1578540609.0
6.0,0.0,0.0,2.0,1.0,96.0,1.0,52.0,6959.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,1.0,1.0,1433450761.0,1580484530.0
6.0,1.0,0.0,1.0,255.0,1683.0,14.0,38591.0,5374.0,0.0,0.0,0.0,364.0,8.0,0.0,70.0,0.0,0.0,0.0,1.0,1433391811.0,1581728235.0
6.0,2.0,4.0,10.0,9.0,95.0,8.0,647.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,177.0,0.0,0.0,1.0,1.0,1433383659.0,1580122579.0
6.0,0.0,2.0,16.0,71.0,353.0,19.0,292.0,5599.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,1.0,1.0,1.0,1433421068.0,1578402805.0
5.0,11.0,1.0,0.0,0.0,882.0,3.0,519.0,3895.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0,0.0,1.0,1.0,1433433127.0,1581091039.0
5.0,0.0,0.0,2.0,2.0,395.0,1.0,5271.0,9544.0,0.0,0.0,0.0,25.0,7.0,1.0,24.0,0.0,1.0,1.0,1.0,1433377055.0,1580039776.0
4.0,0.0,0.0,1.0,0.0,87.0,1.0,54.0,2997.0,0.0,0.0,0.0,0.0,7.0,0.0,47.0,0.0,0.0,1.0,1.0,1433449285.0,1578950366.0
3.0,2.0,1.0,8.0,221.0,634.0,8.0,1219.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1433404341.0,1579513131.0
3.0,0.0,2.0,2.0,9.0,2184.0,4.0,21136.0,0.0,0.0,0.0,0.0,112.0,7.0,0.0,21.0,1.0,0.0,1.0,1.0,1433442437.0,1581785147.0
5.0,1.0,6.0,4.0,7.0,50.0,4.0,88.0,151.0,2.0,0.0,0.0,0.0,7.0,0.0,57.0,0.0,1.0,1.0,1.0,1433426114.0,1580117317.0
5.0,0.0,0.0,3.0,17.0,0.0,17.0,926.0,0.0,0.0,0.0,0.0,91.0,8.0,0.0,54.0,0.0,1.0,0.0,0.0,1433443417.0,1579270699.0
5.0,0.0,3.0,14.0,0.0,436.0,1.0,1068.0,164.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,1.0,1.0,1.0,1433426042.0,1580967253.0
5.0,1.0,0.0,2.0,2.0,413.0,4.0,1167.0,4142.0,3.0,0.0,0.0,0.0,7.0,0.0,186.0,0.0,1.0,1.0,1.0,1433429908.0,1579191579.0
4.0,8.0,76.0,23.0,86.0,418.0,8.0,480.0,149.0,0.0,0.0,32.0,0.0,11.0,0.0,134.0,0.0,1.0,1.0,1.0,1433413477.0,1580134986.0
4.0,0.0,0.0,2.0,0.0,0.0,10.0,363.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,162.0,0.0,0.0,1.0,1.0,1433412824.0,1580752491.0
4.0,0.0,0.0,0.0,1.0,66.0,17.0,94.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,121.0,0.0,0.0,0.0,0.0,1433456266.0,1580327585.0
3.0,0.0,0.0,7.0,1.0,289.0,1.0,391.0,353.0,0.0,0.0,0.0,0.0,7.0,0.0,81.0,0.0,1.0,1.0,1.0,1433414979.0,1580333025.0
2.0,1.0,1.0,0.0,1.0,238.0,0.0,6036.0,485.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,1.0,1.0,1433438834.0,1578682333.0
2.0,3.0,2.0,3.0,1.0,23.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,1433422025.0,1580415783.0
2.0,0.0,0.0,0.0,7.0,132.0,0.0,1607.0,303.0,0.0,0.0,0.0,1.0,8.0,0.0,43.0,1.0,0.0,1.0,1.0,1433393907.0,1581355549.0
3.0,2.0,8.0,2.0,7.0,282.0,6.0,31010.0,5131.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1433446006.0,1580416085.0
2.0,0.0,0.0,4.0,1.0,6.0,1.0,51.0,92.0,0.0,0.0,0.0,0.0,7.0,0.0,72.0,0.0,1.0,1.0,1.0,1433429799.0,1579049029.0
2.0,0.0,0.0,0.0,1.0,17.0,1.0,111.0,405.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1433390678.0,1580888799.0
2.0,1.0,6.0,2.0,1.0,79.0,2.0,828.0,6739.0,1.0,0.0,0.0,4.0,7.0,3.0,32.0,1.0,1.0,1.0,1.0,1433423479.0,1581798024.0
1.0,0.0,0.0,0.0,2.0,51.0,1.0,388.0,428.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,1.0,0.0,1.0,1.0,1433429287.0,1579636820.0
1.0,2.0,3.0,9.0,9.0,369.0,2.0,1562.0,1001.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,0.0,1.0,1.0,1.0,1433446279.0,1579833710.0
1.0,0.0,0.0,2.0,5.0,193.0,5.0,33726.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,43.0,1.0,1.0,1.0,1.0,1433457822.0,1577987888.0
1.0,0.0,0.0,0.0,0.0,19.0,1.0,2142.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,26.0,0.0,0.0,1.0,1.0,1433376649.0,1580534353.0
1.0,0.0,0.0,0.0,0.0,75.0,0.0,108.0,595.0,0.0,0.0,0.0,0.0,7.0,0.0,57.0,1.0,1.0,1.0,0.0,1433380974.0,1580899701.0
52.0,1.0,9.0,19.0,24.0,61.0,29.0,73.0,2143.0,0.0,0.0,96.0,0.0,38.0,0.0,37.0,1.0,0.0,1.0,1.0,1434470223.0,1581341653.0
40.0,2.0,8.0,22.0,12.0,404.0,19.0,9927.0,11071.0,0.0,0.0,0.0,0.0,7.0,0.0,46.0,1.0,0.0,1.0,1.0,1434444178.0,1578584147.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,58.0,2.0,1.0,78.0,1.0,1.0,1.0,1.0,1433402987.0,1581930831.0
1.0,4.0,1.0,0.0,0.0,537.0,3.0,72758.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,62.0,0.0,1.0,1.0,1.0,1433376248.0,1581125169.0
